locality_name,bhks,per_sq_ft_area,price_per_sq_ft_area,construction_status,price,appt_name,appt_link
satellite,4,3810,7796,Under Construction,29702760,Scarlet Heights,https://www.makaan.com/ahmedabad/scarlet-infrastucture-heights-in-satellite-1438090
satellite,3,1764,6292,Under Construction,11099088,NG Asavari Tower,https://www.makaan.com/ahmedabad/ng-group-asavari-tower-in-satellite-1459353
satellite,3,1764,6292,Under Construction,11099088,Ayaan Essence 171,https://www.makaan.com/ahmedabad/ayaan-abode-llp-essence-171-in-satellite-3364370
satellite,3,1764,6292,Under Construction,11099088,Ayaan Essence 171,https://www.makaan.com/ahmedabad/ayaan-abode-llp-essence-171-in-satellite-3364370
satellite,3,1764,6292,Under Construction,11099088,Ratnaakar Halcyon,https://www.makaan.com/ahmedabad/ratnaakar-group-halcyon-in-satellite-1459440
satellite,3,2295,6579,Ready to move,15098805,Goyal Orchid Park,https://www.makaan.com/ahmedabad/goyal-and-co-hariyana-group-orchid-park-in-satellite-1445294
satellite,2,1260,5952,Ready to move,7499520,Ayaan Essence 171,https://www.makaan.com/ahmedabad/ayaan-abode-llp-essence-171-in-satellite-3364370
satellite,2,1170,5128,Ready to move,5999760,Sun Sun Divine 2,https://www.makaan.com/ahmedabad/sun-builders-sun-divine-2-in-satellite-652149
satellite,4,7000,12857,Ready to move,89999000,Shivalik Sanjay Tower,https://www.makaan.com/ahmedabad/shivalik-projects-sanjay-tower-in-satellite-1436350
satellite,5,3345,15904,Under Construction,53198880,Shivalik Yash Tower,https://www.makaan.com/ahmedabad/shivalik-projects-yash-tower-in-satellite-3116358
satellite,4,1766,16025,Under Construction,28300150,Deep Indraprasth 6,https://www.makaan.com/ahmedabad/deep-group-of-companies-indraprasth-6-in-satellite-1436352
satellite,4,3665,9276,Ready to move,33996540,Deep Indraprasth 6,https://www.makaan.com/ahmedabad/deep-group-of-companies-indraprasth-6-in-satellite-1436352
satellite,2,1350,6666,Ready to move,8999100,Ratnaakar Pristine,https://www.makaan.com/ahmedabad/ratnaakar-infratech-pristine-in-satellite-3123665
satellite,5,3187,14688,Under Construction,46810656,Exce Vivekanand Arise,https://www.makaan.com/ahmedabad/excel-life-space-vivekanand-arise-in-satellite-3192013
satellite,3,1910,6649,Ready to move,12699590,Suvidha Shanti Apartments,https://www.makaan.com/ahmedabad/suvidha-projects-shanti-apartments-in-satellite-1451768
satellite,4,2935,7836,Ready to move,22998660,Exce Vivekanand Arise,https://www.makaan.com/ahmedabad/excel-life-space-vivekanand-arise-in-satellite-3192013
satellite,4,3460,8381,Ready to move,28998260,Scarlet Heights,https://www.makaan.com/ahmedabad/scarlet-infrastucture-heights-in-satellite-1438090
satellite,3,2160,8333,Ready to move,17999280,Iscon JP Iscon Park,https://www.makaan.com/ahmedabad/iscon-group-builders-jp-iscon-park-in-satellite-3061427
satellite,4,3592,7200,Under Construction,25862400,Ratnaakar Ratnaakar 4,https://www.makaan.com/ahmedabad/ratnaakar-group-ratnaakar-4-in-satellite-1459354
satellite,4,2400,7500,Ready to move,18000000,Sambhav Kalpvriksha,https://www.makaan.com/ahmedabad/sambhav-infrastructure-kalpvriksha-in-satellite-1451725
satellite,4,4500,10444,Under Construction,46998000,Goyal Samkeet II,https://www.makaan.com/ahmedabad/goyal-and-co-hariyana-group-samkeet-ii-in-satellite-1445325
satellite,4,1766,16025,Under Construction,28300150,Sun Sun Divine 2,https://www.makaan.com/ahmedabad/sun-builders-sun-divine-2-in-satellite-652149
satellite,4,2835,6525,Ready to move,18498375,Ratnaakar Ratnaakar 4,https://www.makaan.com/ahmedabad/ratnaakar-group-ratnaakar-4-in-satellite-1459354
satellite,4,3593,8250,Under Construction,29642250,NG Asavari Tower,https://www.makaan.com/ahmedabad/ng-group-asavari-tower-in-satellite-1459353
satellite,3,1350,6666,Ready to move,8999100,Akshar Dhara,https://www.makaan.com/ahmedabad/builder-akshar-dhara-in-satellite-1497805
satellite,4,2930,7679,Ready to move,22499470,Shafalya The Verity,https://www.makaan.com/ahmedabad/shafalya-group-the-verity-in-satellite-3359970
satellite,5,3187,14688,Under Construction,46810656,Avaska Kallisto 14,https://www.makaan.com/ahmedabad/avaska-arise-projects-kallisto-14-in-satellite-3053062
satellite,4,4250,8494,Ready to move,36099500,Shivalik Sanjay Tower,https://www.makaan.com/ahmedabad/shivalik-projects-sanjay-tower-in-satellite-1436350
satellite,3,2430,7222,Ready to move,17549460,Exce Vivekanand Arise,https://www.makaan.com/ahmedabad/excel-life-space-vivekanand-arise-in-satellite-3192013
satellite,3,1665,7507,Ready to move,12499155,Exce Vivekanand Arise,https://www.makaan.com/ahmedabad/excel-life-space-vivekanand-arise-in-satellite-3192013
satellite,4,2475,15474,Under Construction,38298150,Exce Vivekanand Arise,https://www.makaan.com/ahmedabad/excel-life-space-vivekanand-arise-in-satellite-3192013
satellite,4,5200,9110,Ready to move,47372000,Ratnaakar Pristine,https://www.makaan.com/ahmedabad/ratnaakar-infratech-pristine-in-satellite-3123665
satellite,3,1750,8000,Ready to move,14000000,Iscon JP Iscon Park,https://www.makaan.com/ahmedabad/iscon-group-builders-jp-iscon-park-in-satellite-3061427
shilaj,4,1766,15855,Under Construction,27999930,Sharanya Altura,https://www.makaan.com/ahmedabad/sharanya-buildcon-altura-in-shilaj-3162813
shilaj,4,4500,7727,Under Construction,34771500,Alok ONE 35,https://www.makaan.com/ahmedabad/alok-developers-shilaj-one-35-in-shilaj-3137244
shilaj,4,5168,8900,Ready to move,45995200,Artiz Artiz Arcelia,https://www.makaan.com/ahmedabad/artiz-group-artiz-arcelia-in-shilaj-3319505
shilaj,5,3187,14688,Under Construction,46810656,Shilp Serene,https://www.makaan.com/ahmedabad/shilp-infrastructure-ahmedabad-serene-in-shilaj-3224185
shilaj,5,3375,6222,Ready to move,20999250,Satvam Viburnum,https://www.makaan.com/ahmedabad/satvam-sentoman-realty-viburnum-in-shilaj-3421586
shilaj,3,2160,8564,Ready to move,18498240,9 Yards 9 Yards,https://www.makaan.com/ahmedabad/9-yards-9-yards-in-shilaj-3449936
shilaj,2,1170,6068,Ready to move,7099560,Sharanya Altura,https://www.makaan.com/ahmedabad/sharanya-buildcon-altura-in-shilaj-3162813
shilaj,5,8100,8500,Under Construction,68850000,Shreeyam Lotus,https://www.makaan.com/ahmedabad/shreeyam-infra-lotus-in-shilaj-3106407
shilaj,4,4171,9230,Ready to move,38498330,Alok ONE 35,https://www.makaan.com/ahmedabad/alok-developers-shilaj-one-35-in-shilaj-3137244
shilaj,4,3240,10802,Ready to move,34998480,Satvam Viburnum,https://www.makaan.com/ahmedabad/satvam-sentoman-realty-viburnum-in-shilaj-3421586
shilaj,4,3272,8343,Ready to move,27298296,Shreeyam Lotus,https://www.makaan.com/ahmedabad/shreeyam-infra-lotus-in-shilaj-3106407
shilaj,4,1766,16024,Under Construction,28298384,Satvam Viburnum,https://www.makaan.com/ahmedabad/satvam-sentoman-realty-viburnum-in-shilaj-3421586
shilaj,4,3857,11018,Ready to move,42496426,Shreeyam Lotus,https://www.makaan.com/ahmedabad/shreeyam-infra-lotus-in-shilaj-3106407
shilaj,4,1766,15855,Under Construction,27999930,Aaryan Aranyam,https://www.makaan.com/ahmedabad/aaryan-developers-aranyam-in-shilaj-3239947
shilaj,4,2750,12727,Ready to move,34999250,Shaligram Sky,https://www.makaan.com/ahmedabad/shaligram-group-ahmedabad-sky-in-shilaj-3458132
shilaj,3,1800,6666,Ready to move,11998800,Saiyamm Apricus 2,https://www.makaan.com/ahmedabad/saiyamm-realty-apricus-2-in-shilaj-3419207
shilaj,2,1350,5555,Ready to move,7499250,Dharti Madhuvan 54,https://www.makaan.com/ahmedabad/dharti-developers-gujarat-madhuvan-54-in-shilaj-3004584
shilaj,4,2237,16004,Under Construction,35800948,Dharti Madhuvan 54,https://www.makaan.com/ahmedabad/dharti-developers-gujarat-madhuvan-54-in-shilaj-3004584
shilaj,2,1235,7125,Ready to move,8799375,Sharanya Altura,https://www.makaan.com/ahmedabad/sharanya-buildcon-altura-in-shilaj-3162813
shilaj,2,1100,6818,Ready to move,7499800,Satvam Viburnum,https://www.makaan.com/ahmedabad/satvam-sentoman-realty-viburnum-in-shilaj-3421586
shilaj,3,1710,6491,Ready to move,11099610,Sharanya Altura,https://www.makaan.com/ahmedabad/sharanya-buildcon-altura-in-shilaj-3162813
shilaj,4,2973,7686,Ready to move,22850478,Samsarjan Shilaj Homes,https://www.makaan.com/ahmedabad/samsarjan-infra-buildcon-shilaj-homes-in-shilaj-1973713
shilaj,4,5150,8901,Ready to move,45840150,Saiyamm Apricus 2,https://www.makaan.com/ahmedabad/saiyamm-realty-apricus-2-in-shilaj-3419207
shilaj,4,1830,14688,Under Construction,26879040,Shalin Residency,https://www.makaan.com/ahmedabad/the-shalin-residency-in-shilaj-653044
shilaj,5,3187,14688,Under Construction,46810656,Swati Crimson And Clover,https://www.makaan.com/ahmedabad/swati-procon-crimson-and-clover-in-shilaj-1844054
shilaj,4,3857,9110,Ready to move,35137270,Satvam Viburnum,https://www.makaan.com/ahmedabad/satvam-sentoman-realty-viburnum-in-shilaj-3421586
shilaj,4,3492,6500,Ready to move,22698000,Aaravi 119,https://www.makaan.com/ahmedabad/aaravi-developers-119-in-shilaj-3186013
shilaj,4,4760,13655,Ready to move,64997800,Shilp Serene,https://www.makaan.com/ahmedabad/shilp-infrastructure-ahmedabad-serene-in-shilaj-3224185
shilaj,3,2439,7052,Under Construction,17199828,Aaryan Aranyam,https://www.makaan.com/ahmedabad/aaryan-developers-aranyam-in-shilaj-3239947
shilaj,2,1200,5833,Ready to move,6999600,Captown Enhance,https://www.makaan.com/ahmedabad/captown-infracon-enhance-in-shilaj-1980044
shilaj,4,2930,7679,Ready to move,22499470,Aaryan Aranyam,https://www.makaan.com/ahmedabad/aaryan-developers-aranyam-in-shilaj-3239947
shilaj,4,2930,7679,Ready to move,22499470,Sharanya Altura,https://www.makaan.com/ahmedabad/sharanya-buildcon-altura-in-shilaj-3162813
shilaj,4,3209,8507,Under Construction,27298963,Padmavati Residency,https://www.makaan.com/ahmedabad/padmavati-buildcon-residency-in-shilaj-1429449
shilaj,3,1260,7539,Ready to move,9499140,Shaligram Sky,https://www.makaan.com/ahmedabad/shaligram-group-ahmedabad-sky-in-shilaj-3458132
shilaj,4,2925,9401,Ready to move,27497925,Captown Enhance,https://www.makaan.com/ahmedabad/captown-infracon-enhance-in-shilaj-1980044
shilaj,3,1910,6649,Ready to move,12699590,Sharanya Altura,https://www.makaan.com/ahmedabad/sharanya-buildcon-altura-in-shilaj-3162813
shilaj,5,7300,8500,Under Construction,62050000,Avirat Silver Brook 2,https://www.makaan.com/ahmedabad/avirat-silver-brook-2-in-shilaj-3241670
shilaj,4,3600,5555,Ready to move,19998000,Bsafal Samprat Residence,https://www.makaan.com/ahmedabad/bsafal-samprat-residence-in-shilaj-502425
shilaj,5,7750,9032,Under Construction,69998000,Sharva The Empyrean,https://www.makaan.com/ahmedabad/sharva-infrastructure-the-empyrean-in-shilaj-3372379
shilaj,4,3380,8076,Ready to move,27296880,Aaravi 119,https://www.makaan.com/ahmedabad/aaravi-developers-119-in-shilaj-3186013
shilaj,5,6728,10255,Ready to move,68995640,Swati Crimson And Clover,https://www.makaan.com/ahmedabad/swati-procon-crimson-and-clover-in-shilaj-1844054
shilaj,3,1850,6486,Ready to move,11999100,Aashray Atulyam,https://www.makaan.com/ahmedabad/aashray-constructions-atulyam-in-shilaj-1993347
shilaj,4,2973,7568,Ready to move,22499664,Gandhi Vraj Residency 3,https://www.makaan.com/ahmedabad/gandhi-realty-vraj-residency-3-in-shilaj-1979900
shilaj,4,4715,8928,Ready to move,42095520,Sun Optima,https://www.makaan.com/ahmedabad/sun-builders-optima-in-shilaj-647600
shilaj,4,2973,7568,Ready to move,22499664,Aaravi 119,https://www.makaan.com/ahmedabad/aaravi-developers-119-in-shilaj-3186013
shilaj,3,1750,8400,Ready to move,14700000,Shreeyam Lotus,https://www.makaan.com/ahmedabad/shreeyam-infra-lotus-in-shilaj-3106407
shilaj,4,5750,10486,Under Construction,60294500,Captown Enhance,https://www.makaan.com/ahmedabad/captown-infracon-enhance-in-shilaj-1980044
shilaj,2,1080,6018,Ready to move,6499440,Aaravi 119,https://www.makaan.com/ahmedabad/aaravi-developers-119-in-shilaj-3186013
shilaj,4,5168,10042,Under Construction,51897056,Sun Suryansh Solitaire,https://www.makaan.com/ahmedabad/sun-buildcon-suryansh-solitaire-in-shilaj-1846173
shilaj,3,2160,7222,Ready to move,15599520,Aaryan Aranyam,https://www.makaan.com/ahmedabad/aaryan-developers-aranyam-in-shilaj-3239947
shilaj,4,2972,8075,Ready to move,23998900,Maple Greens Residency,https://www.makaan.com/ahmedabad/maple-greens-developers-residency-in-shilaj-1803242
shilaj,4,1830,14688,Under Construction,26879040,Shaligram Sky,https://www.makaan.com/ahmedabad/shaligram-group-ahmedabad-sky-in-shilaj-3458132
shilaj,4,4188,8954,Ready to move,37499352,Saiyamm Apricus 2,https://www.makaan.com/ahmedabad/saiyamm-realty-apricus-2-in-shilaj-3419207
shilaj,4,2935,9540,Ready to move,27999900,Satvam Viburnum,https://www.makaan.com/ahmedabad/satvam-sentoman-realty-viburnum-in-shilaj-3421586
shilaj,3,1620,4938,Ready to move,7999560,Saiyamm Apricus 2,https://www.makaan.com/ahmedabad/saiyamm-realty-apricus-2-in-shilaj-3419207
shilaj,4,3240,10802,Ready to move,34998480,Aaryan Aranyam,https://www.makaan.com/ahmedabad/aaryan-developers-aranyam-in-shilaj-3239947
shilaj,2,1315,5095,Ready to move,6699925,Shaligram Sky,https://www.makaan.com/ahmedabad/shaligram-group-ahmedabad-sky-in-shilaj-3458132
shilaj,4,1830,14688,Under Construction,26879040,Shilp Serene,https://www.makaan.com/ahmedabad/shilp-infrastructure-ahmedabad-serene-in-shilaj-3224185
shilaj,4,3280,9146,Ready to move,29998880,Aaravi 119,https://www.makaan.com/ahmedabad/aaravi-developers-119-in-shilaj-3186013
shilaj,4,3250,9446,Ready to move,30699500,Maple Greens Residency,https://www.makaan.com/ahmedabad/maple-greens-developers-residency-in-shilaj-1803242
shilaj,4,2950,7220,Under Construction,21299000,Padmavati Residency,https://www.makaan.com/ahmedabad/padmavati-buildcon-residency-in-shilaj-1429449
shilaj,2,1125,6844,Ready to move,7699500,Shaligram Sky,https://www.makaan.com/ahmedabad/shaligram-group-ahmedabad-sky-in-shilaj-3458132
shilaj,4,2925,10256,Ready to move,29998800,Shilp Serene,https://www.makaan.com/ahmedabad/shilp-infrastructure-ahmedabad-serene-in-shilaj-3224185
shilaj,4,2925,10256,Ready to move,29998800,A Shridhar Kaveri Sangam,https://www.makaan.com/ahmedabad/a-shridhar-construction-kaveri-sangam-in-shilaj-666879
shilaj,2,1215,5761,Ready to move,6999615,Shilp Serene,https://www.makaan.com/ahmedabad/shilp-infrastructure-ahmedabad-serene-in-shilaj-3224185
shilaj,3,3150,5396,Ready to move,16997400,A Shridhar Kaveri Pratham,https://www.makaan.com/ahmedabad/a-shridhar-construction-kaveri-pratham-in-shilaj-666868
shilaj,3,1935,5684,Ready to move,10998540,Dharti Madhuvan 54,https://www.makaan.com/ahmedabad/dharti-developers-gujarat-madhuvan-54-in-shilaj-3004584
shilaj,4,2475,15474,Under Construction,38298150,Padmavati Residency,https://www.makaan.com/ahmedabad/padmavati-buildcon-residency-in-shilaj-1429449
shilaj,4,3665,8165,Ready to move,29924725,Bequest Shyaswa Sarovar,https://www.makaan.com/ahmedabad/bequest-infraprojects-shyaswa-sarovar-in-shilaj-3424021
shilaj,4,1766,16025,Under Construction,28300150,Ashraya Garden Paradise,https://www.makaan.com/ahmedabad/ashraya-homes-garden-paradise-in-shilaj-2048899
shilaj,4,4612,16243,Under Construction,74912716,Sanmag Sankalp Gwala,https://www.makaan.com/ahmedabad/sanmag-buildcon-sankalp-gwala-in-shilaj-3278797
shilaj,4,3967,9500,Ready to move,37686500,Aaravi 119,https://www.makaan.com/ahmedabad/aaravi-developers-119-in-shilaj-3186013
shilaj,4,2935,7500,Under Construction,22012500,Parshwa Venue 82,https://www.makaan.com/ahmedabad/parshwa-buildcon-venue-82-in-shilaj-3083278
shilaj,4,2935,7836,Ready to move,22998660,Keraliya Awadh Habitat,https://www.makaan.com/ahmedabad/keraliya-group-awadh-habitat-in-shilaj-2050024
shilaj,5,6700,7940,Under Construction,53198000,Dharti Madhuvan 54,https://www.makaan.com/ahmedabad/dharti-developers-gujarat-madhuvan-54-in-shilaj-3004584
shilaj,4,4410,7369,Under Construction,32497290,Sharanya Altura,https://www.makaan.com/ahmedabad/sharanya-buildcon-altura-in-shilaj-3162813
shilaj,5,3345,15993,Under Construction,53496585,Maple Greens Residency,https://www.makaan.com/ahmedabad/maple-greens-developers-residency-in-shilaj-1803242
shilaj,4,2192,15480,Under Construction,33932160,Bequest Shyaswa Sarovar,https://www.makaan.com/ahmedabad/bequest-infraprojects-shyaswa-sarovar-in-shilaj-3424021
shilaj,4,2176,15480,Under Construction,33684480,Avirat Silver Brook,https://www.makaan.com/ahmedabad/avirat-silver-brook-in-shilaj-1491209
shilaj,4,2184,15479,Under Construction,33806136,Avirat Silver Brook,https://www.makaan.com/ahmedabad/avirat-silver-brook-in-shilaj-1491209
shilaj,4,2174,15477,Under Construction,33646998,Parshwa Venue 82,https://www.makaan.com/ahmedabad/parshwa-buildcon-venue-82-in-shilaj-3083278
shilaj,4,2935,7500,Under Construction,22012500,Sanmag Sankalp Gwala,https://www.makaan.com/ahmedabad/sanmag-buildcon-sankalp-gwala-in-shilaj-3278797
shilaj,4,3380,7500,Under Construction,25350000,Shafalya Renown,https://www.makaan.com/ahmedabad/shafalya-infra-llp-renown-in-shilaj-3142129
shilaj,4,1763,14688,Under Construction,25894944,Parshwa Venue 82,https://www.makaan.com/ahmedabad/parshwa-buildcon-venue-82-in-shilaj-3083278
shilaj,5,2959,14688,Under Construction,43461792,Sanmag Sankalp Gwala,https://www.makaan.com/ahmedabad/sanmag-buildcon-sankalp-gwala-in-shilaj-3278797
shilaj,4,1976,14689,Under Construction,29025464,Shreeyam Lotus,https://www.makaan.com/ahmedabad/shreeyam-infra-lotus-in-shilaj-3106407
